name,level,faction,active,start_date,profile_pic
SavvyJackal,100,Faceless,Retired,2014-03-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile135221.jpg?refresh=0437
Mavric316,100,Swarm,Retired,2014-03-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile132889.jpg?refresh=0618
travel2015,158,Swarm,Retired,2014-03-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile135126.jpg?refresh=0923
LastGhost,156,Legion,Retired,2013-01-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile15024.jpg?refresh=1227
Nettles,193,Legion,Missing in Action,2013-10-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile103952.jpg?refresh=1141
bobbygoespostal,113,Legion,Retired,2013-01-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile13670.jpg?refresh=1200
skarabas,117,Legion,Retired,2013-01-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile14117.jpg?refresh=1118
RobbedEquation,98,Legion,Retired,2014-03-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile133116.jpg?refresh=0958
Treat_1,157,Legion,Retired,2014-03-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile133136.jpg?refresh=0829
NurseA19,94,Legion,Retired,2014-03-07,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile133284.jpg?refresh=0259
MasterfulMayo,100,Legion,Retired,2013-12-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile118886.jpg?refresh=0246
Hint,105,Legion,Retired,2013-08-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile83659.jpg?refresh=1220
OPSOMALIA,100,Legion,Retired,2013-12-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121788.jpg?refresh=0620
pierce_harriz,79,Faceless,Retired,2014-02-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile131098.jpg?refresh=0325
Jakeston,134,Legion,Retired,2013-12-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile123368.jpg?refresh=1211
Valanyr,127,Faceless,Retired,2013-05-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile42402.jpg?refresh=1227
Jonny12168,102,Legion,Retired,2013-10-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile105582.jpg?refresh=0843
Albino,173,Faceless,Retired,2012-12-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile11446.jpg?refresh=0603
Endaroc,108,Faceless,Retired,2013-11-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile114226.jpg?refresh=0628
KataraSEP,145,Legion,Retired,2013-06-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile60310.jpg?refresh=1250
BigGerm,104,Faceless,Retired,2014-02-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile128551.jpg?refresh=0233
RENKLUAF,146,Faceless,Retired,2013-06-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile61081.jpg?refresh=0606
Hurin,124,Faceless,Retired,2013-04-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile38716.jpg?refresh=0602
arow,121,Faceless,Retired,2013-06-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile53980.jpg?refresh=1033
skriptor,136,Faceless,Retired,2013-05-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile40178.jpg?refresh=0532
alihijazi,148,Swarm,Retired,2013-05-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile51843.jpg?refresh=0838
THEPIZZAMAN,119,Faceless,Retired,2013-06-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile60368.jpg?refresh=0136
CaptianChase,100,Faceless,Retired,2013-10-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile109485.jpg?refresh=0420
pit,120,Faceless,Retired,2013-07-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile68455.jpg?refresh=0245
THEWILDTHING,100,Faceless,Retired,2013-07-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile76938.jpg?refresh=1207
Melano,189,Faceless,Retired,2013-09-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile99021.jpg?refresh=0508
Inheriter,121,Faceless,Retired,2013-04-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile38732.jpg?refresh=0234
Blue2,113,Faceless,Retired,2012-12-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile11593.jpg?refresh=1249
dracinic,105,Faceless,Retired,2012-12-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile11637.jpg?refresh=0722
WadeLoad,100,Faceless,Retired,2013-09-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile97677.jpg?refresh=0328
Celeborn,101,Faceless,Retired,2013-04-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile37202.jpg?refresh=0323
BinaryCode,100,Faceless,Retired,2013-10-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile105902.jpg?refresh=1222
levelgamer,118,Faceless,Retired,2014-02-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile132072.jpg?refresh=0917
0racle,114,Faceless,Retired,2013-05-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile39949.jpg?refresh=0700
Tartarus,94,Swarm,Retired,2013-11-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile117029.jpg?refresh=0615
FATALRAIN,117,Faceless,Retired,2013-05-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile50896.jpg?refresh=0633
Catscradle,72,Swarm,Retired,2014-01-11,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
Cloud9,157,Faceless,Active,2013-07-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile78311.jpg?refresh=1249
Stromni,118,Swarm,Retired,2013-07-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile75316.jpg?refresh=0806
RinRan,101,Faceless,Retired,2013-04-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile32449.jpg?refresh=0332
Tocsin,146,Legion,Retired,2013-12-31,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile123770.jpg?refresh=0414
TRUE4X4,204,Legion,Active,2013-11-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile114581.jpg?refresh=0603
deathangel2020,215,Legion,Active,2013-09-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile96416.jpg?refresh=0628
MrShackles,108,Faceless,Retired,2014-03-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile133356.jpg?refresh=0733
Furby,75,Legion,Retired,2013-07-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile77855.jpg?refresh=0416
Lulzalot,163,Faceless,Retired,2013-06-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile61224.jpg?refresh=1227
ActuallyFire,207,Swarm,Retired,2013-11-11,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile112543.jpg?refresh=0714
TheOuterOrbit,104,Legion,Retired,2014-03-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile133876.jpg?refresh=0503
ZeroEx,100,Legion,Retired,2014-03-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile135050.jpg?refresh=0658
Putma,100,Faceless,Retired,2012-12-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile11913.jpg?refresh=0307
PhilMckracken,139,Faceless,Retired,2013-10-14,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile106057.jpg?refresh=0603
Jeremiad,101,Swarm,Retired,2013-05-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile49595.jpg?refresh=0932
diiwica,104,Legion,Missing in Action,2014-03-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile135659.jpg?refresh=0445
Mordecai,100,Faceless,Retired,2013-05-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile49790.jpg?refresh=1010
mandella17,166,Legion,Retired,2013-08-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile83455.jpg?refresh=0438
bluedragonLN,100,Faceless,Retired,2013-05-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile49951.jpg?refresh=0831
Mystical76,127,Legion,Retired,2014-02-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile132349.jpg?refresh=1212
AmberkinV,134,Faceless,Retired,2013-05-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile52231.jpg?refresh=0628
L,127,Legion,Retired,2012-11-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile8939.jpg?refresh=1200
TBone7430,160,Swarm,Retired,2014-03-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile134654.jpg?refresh=0621
Emilia,100,Faceless,Retired,2013-09-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile92551.jpg?refresh=0142
carn519,182,Swarm,Retired,2013-09-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile94303.jpg?refresh=0213
Fujidubo,100,Faceless,Retired,2013-07-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile64151.jpg?refresh=1243
OUKillsCows,101,Swarm,Retired,2013-12-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121085.jpg?refresh=0205
DTAAC,138,Swarm,Retired,2013-11-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile117025.jpg?refresh=0636
snowpupgirl,144,Faceless,Retired,2013-04-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile34002.jpg?refresh=0852
g_love,100,Legion,Retired,2014-03-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile136773.jpg?refresh=0925
PineappleAngel,100,Legion,Retired,2014-03-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
Tdc2090,104,Legion,Retired,2014-03-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile136857.jpg?refresh=0541
Aeron,107,Faceless,Retired,2014-03-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile132927.jpg?refresh=0321
Scara,100,Faceless,Retired,2013-09-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
seidenstrasse96,100,Swarm,Retired,2013-06-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile59259.jpg?refresh=0632
TranceGamer,151,Swarm,Retired,2014-01-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile124460.jpg?refresh=0647
Jermaiiin,168,Swarm,Retired,2014-01-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile124562.jpg?refresh=0957
Shaawty,140,Swarm,Retired,2014-01-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile124569.jpg?refresh=0226
GreenMaxime,113,Swarm,Retired,2014-01-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile124577.jpg?refresh=0906
KaSt,127,Swarm,Retired,2014-01-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125054.jpg?refresh=0600
Rimas,100,Swarm,Retired,2014-01-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
nyghter,100,Legion,Retired,2014-03-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile136847.jpg?refresh=0359
HawkeyeMedic,94,Legion,Retired,2014-03-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
Gauntlet,100,Swarm,Retired,2012-12-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile11417.jpg?refresh=1200
DOWNside,115,Faceless,Retired,2013-05-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile44050.jpg?refresh=0729
andreander,100,Faceless,Retired,2013-12-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
Harakiri220,103,Faceless,Retired,2014-01-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
FEELIN_FINE,153,Legion,Retired,2014-01-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile124610.jpg?refresh=1044
jaresh,100,Legion,Retired,2014-03-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile136890.jpg?refresh=1220
Popcorner,100,Faceless,Retired,2014-03-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile133391.jpg?refresh=0448
FirstTimer,100,Legion,Retired,2014-03-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile137084.jpg?refresh=0131
KeithLeong,35,Faceless,Retired,2014-03-31,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
hemihami,100,Legion,Retired,2014-03-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile135088.jpg?refresh=0254
Krexus,100,Legion,Retired,2014-03-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile136904.jpg?refresh=1224
waisinaiyou,40,Faceless,Retired,2014-03-31,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile137107.jpg?refresh=0443
TheOneAndOnly,111,Legion,Retired,2014-03-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile136927.jpg?refresh=0704
CDRBAKER131,100,Legion,Retired,2014-01-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile124894.jpg?refresh=1112
SunSlayer,151,Swarm,Retired,2013-07-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile74823.jpg?refresh=0319
MultiscopeMark,119,Faceless,Retired,2014-04-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile137394.jpg?refresh=1056
deCoco,177,Legion,Retired,2012-12-31,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile12301.jpg?refresh=1118
thelvyn,69,Faceless,Retired,2014-04-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile137204.jpg?refresh=0203
Baisotei,10,Swarm,Retired,2014-04-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
SpiritEagle,113,Faceless,Retired,2013-11-14,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile113937.jpg?refresh=1002
Xeynas,99,Legion,Retired,2014-03-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile133122.jpg?refresh=1056
DA3MONKING,6,Legion,Retired,2014-03-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile134667.jpg?refresh=0824
Khaoshazard88,8,Legion,Retired,2014-03-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
SunBird,121,Legion,Retired,2013-03-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile24857.jpg?refresh=0516
BurtMacklin,92,Legion,Retired,2014-03-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile137091.jpg?refresh=0526
canefan,131,Legion,Retired,2014-03-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile137042.jpg?refresh=1202
AseIO,100,Swarm,Retired,2013-02-19,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
NoPlayer783,100,Faceless,Retired,2014-04-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile137206.jpg?refresh=0347
AgrA,158,Faceless,Active,2014-03-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile135656.jpg?refresh=0650
MrWall,100,Faceless,Retired,2013-04-19,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile34493.jpg?refresh=0900
XARNOS,158,Legion,Missing in Action,2013-07-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile70879.jpg?refresh=0604
narut0,125,Faceless,Missing in Action,2014-03-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile134357.jpg?refresh=0615
DaddyWarBucks,179,Legion,Missing in Action,2014-03-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile136723.jpg?refresh=1225
D3xter,31,Legion,Retired,2014-03-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile136836.jpg?refresh=0739
MrSmith7,93,Legion,Retired,2014-03-31,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile137145.jpg?refresh=0527
OO7Ian,124,Faceless,Retired,2013-05-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile40158.jpg?refresh=0852
Cipher9,205,Faceless,Active,2013-01-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
Belka,146,Faceless,Retired,2013-10-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile102372.jpg?refresh=1117
sputnik,142,Faceless,Retired,2013-09-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile101519.jpg?refresh=0950
Chaos777,105,Faceless,Retired,2013-07-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile65059.jpg?refresh=1218
LooDah,142,Faceless,Retired,2013-08-11,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile84179.jpg?refresh=0529
Cos,105,Faceless,Retired,2013-05-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile39692.jpg?refresh=0152
DragonBard,100,Legion,Retired,2013-11-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile117759.jpg?refresh=1202
DragonWife,100,Legion,Retired,2013-11-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile117785.jpg?refresh=0426
cataclysm960,107,Faceless,Retired,2013-06-07,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
Sammatat,100,Legion,Retired,2013-04-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile35070.jpg?refresh=0630
errnmeister,100,Legion,Retired,2013-06-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile58316.jpg?refresh=1120
Laxilian,100,Legion,Retired,2013-11-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile110548.jpg?refresh=1145
Pwnstress,135,Legion,Retired,2012-11-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile8985.jpg?refresh=0336
kelderon,111,Legion,Retired,2013-09-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile96685.jpg?refresh=1124
Sweetlou,100,Faceless,Retired,2014-01-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile124342.jpg?refresh=0504
